"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"bio2025_9063540","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>A hypothesis has been proposed that an increase in parathyroid hormone concentration causes an increase in osteocalcin in bears. Evaluate the evidence for this hypothesis provided by the data.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>(hypothesis supported by)<br/>positive/direct correlation/direct relationship (between parathyroid hormone and osteocalcin)<br/><em><strong>OR</strong></em><br/>osteocalcin rises as parathyroid hormone rises/vice versa;</li>
<li>no evidence for causal link / causal link cannot be assumed / correlation does not prove causation;<br/><em><strong>OR</strong></em><br/>no evidence that parathyroid hormone causes change in osteocalcin;<br/><em><strong>OR</strong></em><br/>other factors may cause change in osteocalcin;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1j","2","","FALSE","22M.2.SL.TZ1.1j","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Evaluate"
"bio2025_9063551","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>A hypothesis has been proposed that an increase in parathyroid hormone concentration causes an increase in osteocalcin in bears. Evaluate the evidence for this hypothesis provided by the data.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>(hypothesis supported by)<br/>positive/direct correlation/direct relationship (between parathyroid hormone and osteocalcin)<br/><em><strong>OR</strong></em><br/>osteocalcin rises as parathyroid hormone rises/vice versa;</li>
<li>no evidence for causal link / causal link cannot be assumed / correlation does not prove causation;<br/><em><strong>OR</strong></em><br/>no evidence that parathyroid hormone causes change in osteocalcin;<br/><em><strong>OR</strong></em><br/>other factors may cause change in osteocalcin;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","j","2","","FALSE","22M.2.SL.TZ1.j","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Evaluate"
"bio2025_9063711","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>A hypothesis has been proposed that an increase in parathyroid hormone concentration causes an increase in osteocalcin in bears. Evaluate the evidence for this hypothesis provided by the data.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>(hypothesis supported by)<br/>positive/direct correlation/direct relationship (between parathyroid hormone and osteocalcin)<br/><em><strong>OR</strong></em><br/>osteocalcin rises as parathyroid hormone rises/vice versa;</li>
<li>no evidence for causal link / causal link cannot be assumed / correlation does not prove causation;<br/><em><strong>OR</strong></em><br/>no evidence that parathyroid hormone causes change in osteocalcin;<br/><em><strong>OR</strong></em><br/>other factors may cause change in osteocalcin;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1j","2","","FALSE","22M.2.SL.TZ1.1j","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Evaluate"
"bio2025_9063722","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>A hypothesis has been proposed that an increase in parathyroid hormone concentration causes an increase in osteocalcin in bears. Evaluate the evidence for this hypothesis provided by the data.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>(hypothesis supported by)<br/>positive/direct correlation/direct relationship (between parathyroid hormone and osteocalcin)<br/><em><strong>OR</strong></em><br/>osteocalcin rises as parathyroid hormone rises/vice versa;</li>
<li>no evidence for causal link / causal link cannot be assumed / correlation does not prove causation;<br/><em><strong>OR</strong></em><br/>no evidence that parathyroid hormone causes change in osteocalcin;<br/><em><strong>OR</strong></em><br/>other factors may cause change in osteocalcin;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","j","2","","FALSE","22M.2.SL.TZ1.j","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Evaluate"
"bio2025_1237388","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9060941","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9060949","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063062","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063070","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063583","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063591","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063754","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063762","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063963","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063971","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>State the relationship between sloth body temperature and ambient temperature.</p>","structured","SFA","<p>body temperature increases with ambient temperature / positive correlation;</p>
<p><em>Since direct can be either â/+, no credit for direct correlation alone.</em></p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_1237389","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9060942","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9060950","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063063","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063071","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063584","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063592","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063755","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063763","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063964","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1a","1","","FALSE","22M.2.SL.TZ1.1a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_9063972","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Explain how this relationship differs from that in humans.</p>","structured","SFA","<p>humans maintain/regulate a constant body temperature at different ambient temperatures/maintained by homeostasis;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","a","1","","FALSE","22M.2.SL.TZ1.a.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Explain"
"bio2025_1237390","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9060943","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9060951","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","1","","FALSE","22M.2.SL.TZ1.b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063064","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063072","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","1","","FALSE","22M.2.SL.TZ1.b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063585","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063593","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","1","","FALSE","22M.2.SL.TZ1.b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063756","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063764","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","1","","FALSE","22M.2.SL.TZ1.b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063965","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","1","","FALSE","22M.2.SL.TZ1.1b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_9063973","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Describe the trend in body posture as ambient temperature rises from 22 to 34âÂ°C.</p>","structured","SFA","<p>As ambient temperature increases, the sloth spends more time with limbs spread<br/><em><strong>OR</strong></em><br/>as ambient temperature increases the sloth spends less time curled in a ball<br/><em><strong>OR</strong></em><br/>as ambient temperature rises, the posture changes from 1 to 6;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","1","","FALSE","22M.2.SL.TZ1.b.i","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Describe"
"bio2025_1237391","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9060944","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9060952","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","2","","FALSE","22M.2.SL.TZ1.b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063065","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063073","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","2","","FALSE","22M.2.SL.TZ1.b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063586","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063594","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","2","","FALSE","22M.2.SL.TZ1.b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
